UniqueID,Bibliographical_reference,Source,Abstract_retrieved,Screening_decision,Fulltext_retrieved,Notes_fulltext_retrieved_status,Eligibility_decision,Notes_eligibility_decision,Quantitative_MA_Decision,Notes_quantitative_MA_Decision,Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers (DOI),Db,EntrezUID,Properties,Year,PubmedLink
XIntAct - 323,"Nunez, M., & Harris, P. L. (1998). Psychological and deontic concepts: Separate domains or intimate connection? Mind & Language, 13(2), 153–170. http://doi.org/10.1111/1468-0017.00071",database_search,no,x,,,,,,,Psychological and deontic concepts: Separate domains or intimate connection?,,"Nunez, M.; Harris, P. L.",Mind & Language,,,,10.1111/1468-0017.00071,,,,1998,
XIntAct - 324,"Oakes, L. M., & Kannass, K. N. (1999). That’s the way the ball bounces: infants’ and adults’ perception of spatial and temporal contiguity in collisions involving bouncing balls. Developmental Science, 2(1), 86–101. http://doi.org/10.1111/1467-7687.00059",database_search,no,x,,,,,,,That's the way the ball bounces: infants' and adults' perception of spatial and temporal contiguity in collisions involving bouncing balls,,"Oakes, Lisa M.; Kannass, Kathleen N.",Developmental Science,,,,10.1111/1467-7687.00059,,,,1999,
XIntAct - 325,"Olofson, E. L., & Baldwin, D. (2011). Infants recognize similar goals across dissimilar actions involving object manipulation. Cognition, 118(2), 258–264. http://doi.org/10.1016/j.cognition.2010.11.012",database_search,no,x,,,,,,,Infants recognize similar goals across dissimilar actions involving object manipulation,,"Olofson, Eric L.; Baldwin, Dare",Cognition,,,,10.1016/j.cognition.2010.11.012,,,,2011,
XIntAct - 326,"Olson, K. R., & Dweck, C. S. (2008). A Blueprint for Social Cognitive Development. Perspectives on Psychological Science, 3(3), 193–202. http://doi.org/10.1111/j.1745-6924.2008.00074.x",database_search,no,x,,,,,,,A Blueprint for Social Cognitive Development,,"Olson, Kristina R.; Dweck, Carol S.",Perspectives on Psychological Science,,,,10.1111/j.1745-6924.2008.00074.x,,,,2008,
XIntAct - 327,"Olson, K. R., & Dweck, C. S. (2009). Social Cognitive Development: A New Look. Child Development Perspectives, 3(1), 60–65.",database_search,no,x,,,,,,,Social Cognitive Development: A New Look,,"Olson, Kristina R.; Dweck, Carol S.",Child Development Perspectives,,,,,,,,2009,
XIntAct - 328,"Onishi, K. H., & Baillargeon, R. (2005). Do 15-month-old infants understand false beliefs? Science, 308(5719), 255–258. http://doi.org/10.1126/science.1107621",database_search,no,x,,,,,,,Do 15-month-old infants understand false beliefs?,,"Onishi, K. H.; Baillargeon, R.",Science,,,,10.1126/science.1107621,,,,2005,
XIntAct - 329,"Onishi, K. H., Baillargeon, R., & Leslie, A. M. (2007). 15-month-old infants detect violations in pretend scenarios. Acta Psychologica, 124(1), 106–128. http://doi.org/10.1016/j.actpsy.2006.09.009",database_search,no,x,,,,,,,15-month-old infants detect violations in pretend scenarios,,"Onishi, Kristine H.; Baillargeon, Renee; Leslie, Alan M.",Acta Psychologica,,,,10.1016/j.actpsy.2006.09.009,,,,2007,
XIntAct - 330,"Opfer, J. E., & Gelman, S. A. (2001). Children’s and adults’ models for predicting teleological action: The development of a biology-based model. Child Development, 72(5), 1367–1381. http://doi.org/10.1111/1467-8624.00353",database_search,yes,x,,,,,,,Children's and adults' models for predicting teleological action: The development of a biology-based model,,"Opfer, J. E.; Gelman, S. A.",Child Development,,,,10.1111/1467-8624.00353,,,,2001,
XIntAct - 331,"Opfer, J. E. (2002). Identifying living and sentient kinds from dynamic information: the case of goal-directed versus aimless autonomous movement in conceptual change. Cognition, 86(2), 97–122. http://doi.org/10.1016/S0010-0277(02)00171-3 ",database_search,yes,x,,,,,,,Identifying living and sentient kinds from dynamic information: the case of goal-directed versus aimless autonomous movement in conceptual change,,"Opfer, J. E.",Cognition,,,,10.1016/S0010-0277(02)00171-3,,,,2002,
XIntAct - 332,"Pacherie, E. (2013). Intentional joint agency: shared intention lite. Synthese, 190(10), 1817–1839. http://doi.org/10.1007/s11229-013-0263-7",database_search,yes,x,,,,,,,Intentional joint agency: shared intention lite,,"Pacherie, Elisabeth",Synthese,,,,10.1007/s11229-013-0263-7,,,,2013,
XIntAct - 333,"Pantelis, P. C., Baker, C. L., Cholewiak, S. A., Sanik, K., Weinstein, A., Wu, C.-C., … Feldman, J. (2014). Inferring the intentional states of autonomous virtual agents. Cognition, 130(3), 360–379. http://doi.org/10.1016/j.cognition.2013.11.011",database_search,yes,x,,,,,,,Inferring the intentional states of autonomous virtual agents,,"Pantelis, Peter C.; Baker, Chris L.; Cholewiak, Steven A.; Sanik, Kevin; Weinstein, Ari; Wu, Chia-Chien; Tenenbaum, Joshua B.; Feldman, Jacob",Cognition,,,,10.1016/j.cognition.2013.11.011,,,,2014,
XIntAct - 334,"Pantelis, P. C., & Feldman, J. (2012). Exploring the mental space of autonomous intentional agents. Attention Perception & Psychophysics, 74(1), 239–249. http://doi.org/10.3758/s13414-011-0215-6",database_search,yes,x,,,,,,,Exploring the mental space of autonomous intentional agents,,"Pantelis, Peter C.; Feldman, Jacob",Attention Perception & Psychophysics,,,,10.3758/s13414-011-0215-6,,,,2012,
XIntAct - 335,"Papeo, L., & Hochmann, J.-R. (2012). A cross-talk between brain-damage patients and infants on action and language. Neuropsychologia, 50(7), 1222–1234. http://doi.org/10.1016/j.neuropsychologia.2012.03.025",database_search,no,x,,,,,,,A cross-talk between brain-damage patients and infants on action and language,,"Papeo, Liuba; Hochmann, Jean-Remy",Neuropsychologia,,,,10.1016/j.neuropsychologia.2012.03.025,,,,2012,
XIntAct - 336,"Papeo, L., Vallesi, A., Isaja, A., & Rumiati, R. I. (2009). Effects of TMS on Different Stages of Motor and Non-Motor Verb Processing in the Primary Motor Cortex. Plos One, 4(2), e4508. http://doi.org/10.1371/journal.pone.0004508",database_search,no,x,,,,,,,Effects of TMS on Different Stages of Motor and Non-Motor Verb Processing in the Primary Motor Cortex,,"Papeo, Liuba; Vallesi, Antonino; Isaja, Alessio; Rumiati, Raffaella Ida",Plos One,,,,10.1371/journal.pone.0004508,,,,2009,
XIntAct - 337,"Papp, S. (2006). A relevance-theoretic account of the development and deficits of theory of mind in normally developing children and individuals with autism. Theory & Psychology, 16(2), 141–161. http://doi.org/10.1177/0959354306062532",database_search,no,x,,,,,,,A relevance-theoretic account of the development and deficits of theory of mind in normally developing children and individuals with autism,,"Papp, Szilvia",Theory & Psychology,,,,10.1177/0959354306062532,,,,2006,
XIntAct - 338,"Pauen, S., & Zauner, N. (1999). Conceptual differentiation between people and mammals in preverbal children. Zeitschrift Fur Entwicklungspsychologie Und Padagogische Psychologie, 31(2), 78–85. http://doi.org/10.1026//0049-8637.31.2.78",database_search,yes,x,,,,,,,Conceptual differentiation between people and mammals in preverbal children,,"Pauen, S.; Zauner, N.",Zeitschrift Fur Entwicklungspsychologie Und Padagogische Psychologie,,,,10.1026//0049-8637.31.2.78,,,,1999,
XIntAct - 339,"Pauen, S. (2000). Early differentiation within the animate domain: Are humans something special? Journal of Experimental Child Psychology, 75(2), 134–151. http://doi.org/10.1006/jecp.1999.2530 ",database_search,yes,x,,,,,,,Early differentiation within the animate domain: Are humans something special?,,"Pauen, S.",Journal of Experimental Child Psychology,,,,10.1006/jecp.1999.2530,,,,2000,
XIntAct - 340,"Pauen, S. (2002). The global-to-basic level shift in infants’ categorical thinking: First evidence from a longitudinal study. International Journal of Behavioral Development, 26(6), 492–499. http://doi.org/10.1080/01650250143000445 ",database_search,no,x,,,,,,,The global-to-basic level shift in infants' categorical thinking: First evidence from a longitudinal study,,"Pauen, S.",International Journal of Behavioral Development,,,,10.1080/01650250143000445,,,,2002,
XIntAct - 341,"Paulus, M., Hunnius, S., van Wijngaarden, C., Vrins, S., van Rooij, I., & Bekkering, H. (2011). The Role of Frequency Information and Teleological Reasoning in Infants’ and Adults’ Action Prediction. Developmental Psychology, 47(4), 976–983. http://doi.org/10.1037/a0023785",database_search,no,x,,,,,,,The Role of Frequency Information and Teleological Reasoning in Infants' and Adults' Action Prediction,,"Paulus, Markus; Hunnius, Sabine; van Wijngaarden, Carolien; Vrins, Sven; van Rooij, Iris; Bekkering, Harold",Developmental Psychology,,,,10.1037/a0023785,,,,2011,
XIntAct - 342,"Paulus, M., Hunnius, S., Vissers, M., & Bekkering, H. (2011). Imitation in Infancy: Rational or Motor Resonance? Child Development, 82(4), 1047–1057. http://doi.org/10.1111/j.1467-8624.2011.01610.x",database_search,no,x,,,,,,,Imitation in Infancy: Rational or Motor Resonance?,,"Paulus, Markus; Hunnius, Sabine; Vissers, Marlies; Bekkering, Harold",Child Development,,,,10.1111/j.1467-8624.2011.01610.x,,,,2011,
XIntAct - 343,"Paulus, M., & Sodian, B. (2015). Which way to take? Infants select an efficient path to their goal. Journal of Experimental Child Psychology, 137, 111–124. http://doi.org/10.1016/j.jecp.2015.03.014",database_search,no,x,,,,,,,Which way to take? Infants select an efficient path to their goal,,"Paulus, Markus; Sodian, Beate",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2015.03.014,,,,2015,
XIntAct - 344,"Pautler, D., Koenig, B. L., Quek, B.-K., & Ortony, A. (2011). Using modified incremental chart parsing to ascribe intentions to animated geometric figures. Behavior Research Methods, 43(3), 643–665. http://doi.org/10.3758/s13428-011-0128-2",database_search,no,x,,,,,,,Using modified incremental chart parsing to ascribe intentions to animated geometric figures,,"Pautler, David; Koenig, Bryan L.; Quek, Boon-Kiat; Ortony, Andrew",Behavior Research Methods,,,,10.3758/s13428-011-0128-2,,,,2011,
XIntAct - 345,"Perner, J., & Esken, F. (2015). Evolution of human cooperation in Homo heidelbergensis: Teleology versus mentalism. Developmental Review, 38, 69–88. http://doi.org/10.1016/j.dr.2015.07.005",database_search,no,x,,,,,,,Evolution of human cooperation in Homo heidelbergensis: Teleology versus mentalism,,"Perner, Josef; Esken, Frank",Developmental Review,,,,10.1016/j.dr.2015.07.005,,,,2015,
XIntAct - 346,"Pfeifer, C., & Elsner, B. (2013). Preschoolers’ encoding of rational actions: The role of task features and verbal information. Journal of Experimental Child Psychology, 116(2), 532–544. http://doi.org/10.1016/j.jecp.2012.12.005",database_search,no,x,,,,,,,Preschoolers' encoding of rational actions: The role of task features and verbal information,,"Pfeifer, Caroline; Elsner, Birgit",Journal of Experimental Child Psychology,,,,10.1016/j.jecp.2012.12.005,,,,2013,
XIntAct - 347,"Phillips, A. T., Wellman, H. M., & Spelke, E. S. (2002). Infants’ ability, to connect gaze and emotional expression to intentional action. Cognition, 85(1), 53–78. http://doi.org/10.1016/S0010-0277(02)00073-2",database_search,no,x,,,,,,,"Infants' ability, to connect gaze and emotional expression to intentional action",,"Phillips, A. T.; Wellman, H. M.; Spelke, E. S.",Cognition,,,,10.1016/S0010-0277(02)00073-2,,,,2002,
IntAct - 2,"Phillips, A. T., & Wellman, H. M. (2005). Infants’ understanding of object-directed action. Cognition, 98(2), 137–155. http://doi.org/10.1016/j.cognition.2004.11.005 ",database_search,yes,include,yes,,include,xp 1 ; xp 2 ,include,mean mean looking time  for test phase (and stats) : no data provided for dishabituation,Infants' understanding of object-directed action,http://www.sciencedirect.com/science/article/pii/S0010027704002240,"Phillips, A. T.; Wellman, H. M.",Cognition,,,,10.1016/j.cognition.2004.11.005,,,,2005,
XIntAct - 348,"Phillips, W., Barnes, J. L., Mahajan, N., Yamaguchi, M., & Santos, L. R. (2009). “Unwilling” versus “unable”: capuchin monkeys’ (Cebus apella) understanding of human intentional action. Developmental Science, 12(6), 938–945. http://doi.org/10.1111/j.1467-7687.2009.00840.x",database_search,no,x,,,,,,,Unwilling' versus 'unable': capuchin monkeys' (Cebus apella) understanding of human intentional action,,"Phillips, Webb; Barnes, Jennifer L.; Mahajan, Neha; Yamaguchi, Mariko; Santos, Laurie R.",Developmental Science,,,,10.1111/j.1467-7687.2009.00840.x,,,,2009,
XIntAct - 349,"Pillai, D., Sheppard, E., & Mitchell, P. (2012). Can People Guess What Happened to Others from Their Reactions? Plos One, 7(11), e49859. http://doi.org/10.1371/journal.pone.0049859",database_search,no,x,,,,,,,Can People Guess What Happened to Others from Their Reactions?,,"Pillai, Dhanya; Sheppard, Elizabeth; Mitchell, Peter",Plos One,,,,10.1371/journal.pone.0049859,,,,2012,
XIntAct - 350,"Pleh, C. (2003). Narrativity in text construction and self construction. Neohelicon, 30(1), 187–205. http://doi.org/10.1023/A:1024178827479",database_search,no,x,,,,,,,Narrativity in text construction and self construction,,"Pleh, C.",Neohelicon,,,,10.1023/A:1024178827479,,,,2003,
XIntAct - 351,"Posner, M. I., Rothbart, M. K., Farah, M., & Bruer, J. (2001). Special issue: The developing human brain. Developmental Science, 4(3), 253–387.",database_search,no,x,,,,,,,Special issue: The developing human brain,,"Posner, M. I.; Rothbart, M. K.; Farah, M.; Bruer, J.",Developmental Science,,,,,,,,2001,
XIntAct - 352,"Prasada, S., & Dillingham, E. A. (2006). Principled and statistical connections in common sense conception. Cognition, 99(1), 73–112. http://doi.org/10.1016/j.cognition.2005.01.003",database_search,no,x,,,,,,,Principled and statistical connections in common sense conception,,"Prasada, S.; Dillingham, E. A.",Cognition,,,,10.1016/j.cognition.2005.01.003,,,,2006,
XIntAct - 353,"Prasada, S., & Dillingham, E. M. (2009). Representation of Principled Connections: A Window Onto the Formal Aspect of Common Sense Conception. Cognitive Science, 33(3), 401–448. http://doi.org/10.1111/j.1551-6709.2009.01018.x",database_search,no,x,,,,,,,Representation of Principled Connections: A Window Onto the Formal Aspect of Common Sense Conception,,"Prasada, Sandeep; Dillingham, Elaine M.",Cognitive Science,,,,10.1111/j.1551-6709.2009.01018.x,,,,2009,
XIntAct - 354,"Premack, D., & Premack, A. J. (1997). Motor competence as integral to attribution of goal. Cognition, 63(2), 235–242. http://doi.org/10.1016/S0010-0277(96)00790-1",database_search,,,,,,,,,Motor competence as integral to attribution of goal,,"Premack, D.; Premack, A. J.",Cognition,,,,10.1016/S0010-0277(96)00790-1,,,,1997,
XIntAct - 355,"Pruden, S. M., Hirsh-Pasek, K., Golinkoff, R. M., & Hennon, E. A. (2006). The birth of words: Ten-month-olds learn words through perceptual salience. Child Development, 77(2), 266–280. http://doi.org/10.1111/j.1467-8624.2006.00869.x",database_search,no,x,,,,,,,The birth of words: Ten-month-olds learn words through perceptual salience,,"Pruden, S. M.; Hirsh-Pasek, K.; Golinkoff, R. M.; Hennon, E. A.",Child Development,,,,10.1111/j.1467-8624.2006.00869.x,,,,2006,
XIntAct - 356,"Rakison, D. H., Cicchino, J. B., & Hahn, E. R. (2007). Infants’ knowledge of the path that animals take to reach a goal. British Journal of Developmental Psychology, 25, 461–470. http://doi.org/10.1348/026151006X171893",database_search,yes,include,yes,,exclude,measured behavior is an action (and not looking time),,,Infants' knowledge of the path that animals take to reach a goal,http://onlinelibrary.wiley.com/doi/10.1348/026151006X171893/abstract?systemMessage=Subscribe+and+renew+is+currently+unavailable+online.+Please+contact+customer+care+to+place+an+order%3A++http%3A%2F%2Folabout.wiley.com%2FWileyCDA%2FSection%2Fid-397203.html++.Apologies+for+the+inconvenience.,"Rakison, David H.; Cicchino, Jessica B.; Hahn, Erin R.",British Journal of Developmental Psychology,,,,10.1348/026151006X171893,,,,2007,
XIntAct - 357,"Rakison, D. H., & Poulin-Dubois, D. (2001). Developmental origin of the animate-inanimate distinction. Psychological Bulletin, 127(2), 209–228. http://doi.org/10.1037//0033-2909.127.2.209 ",database_search,yes,x,,,,,,,Developmental origin of the animate-inanimate distinction,,"Rakison, D. H.; Poulin-Dubois, D.",Psychological Bulletin,,,,10.1037//0033-2909.127.2.209,,,,2001,
XIntAct - 358,"Rakison, D. H. (2005). Developing knowledge of objects’ motion properties in infancy. Cognition, 96(3), 183–214. http://doi.org/10.1016/j.cognition.2004.07.007 ",database_search,yes,x,,,,,,,Developing knowledge of objects' motion properties in infancy,,"Rakison, D. H.",Cognition,,,,10.1016/j.cognition.2004.07.007,,,,2005,
